followers_count,following_count,post_count,bio_length,default_profile_image,has_bg_image,verified,account_age_days,follower_following_ratio,label,username_num_ratio
166986.0,11831.0,0.0,700,0,0,0,,14.113083164300203,0,
19875.0,113768.0,0.0,536,0,0,0,,0.17469609471824488,1,
165655.0,85092.0,0.0,755,0,0,0,,1.9467523768112536,0,
26795.0,90879.0,0.0,734,1,0,0,,0.2948393485915493,1,
118879.0,88370.0,0.0,229,0,0,0,,1.3452263751683244,0,
25294.0,126537.0,0.0,664,1,0,0,,0.19989252240433703,1,
186206.0,104824.0,0.0,922,0,0,0,,1.7763510612926305,0,
15490.0,88741.0,0.0,287,0,0,0,,0.1745509454373352,1,
44487.0,18830.0,0.0,394,1,0,0,,2.3624342838935797,1,
86193.0,55044.0,0.0,452,0,0,0,,1.5658642928513036,0,
4753.0,73948.0,0.0,619,1,0,0,,0.06427402669407294,1,
140512.0,69202.0,0.0,32,0,0,0,,2.0304322066962417,0,
3714.0,37045.0,0.0,914,0,0,0,,0.10025373859525995,1,
123966.0,107509.0,0.0,362,0,0,0,,1.153064831178495,0,
30360.0,15198.0,0.0,110,0,0,0,,1.9974998355154945,0,
186848.0,69521.0,0.0,120,0,0,0,,2.6876096775121545,0,
188876.0,106471.0,0.0,15,0,0,0,,1.773949958674581,0,
144193.0,29475.0,0.0,738,0,0,0,,4.891878138146288,0,
156547.0,19403.0,0.0,522,0,0,0,,8.067769532055246,0,
173421.0,3681.0,0.0,714,0,0,0,,47.099674090168385,0,
42923.0,91555.0,0.0,713,0,0,0,,0.4688168989470925,0,
52229.0,118884.0,0.0,97,0,0,0,,0.43932371619632415,0,
39303.0,93122.0,0.0,115,0,0,0,,0.4220547018459457,0,
80224.0,115260.0,0.0,964,0,0,0,,0.6960203364537875,0,
61634.0,105386.0,0.0,470,0,0,0,,0.5848349416911004,0,
66045.0,136701.0,0.0,438,0,0,0,,0.4831311904727071,0,
28021.0,93246.0,0.0,280,0,0,0,,0.30050296524284964,1,
23965.0,95864.0,0.0,348,1,0,0,,0.24998696083033434,1,
33596.0,8417.0,0.0,231,0,0,0,,3.9909717272511287,0,
103338.0,118888.0,0.0,972,0,0,0,,0.869197318507179,0,
114826.0,74499.0,0.0,110,0,0,0,,1.5412885906040268,0,
198718.0,130908.0,0.0,351,0,0,0,,1.5179857763790114,0,
36400.0,27675.0,0.0,929,0,0,0,,1.315218962277786,0,
129700.0,11332.0,0.0,11,0,0,0,,11.444454248654372,1,
153777.0,19177.0,0.0,983,0,0,0,,8.01840650745646,0,
34625.0,130560.0,0.0,487,0,0,0,,0.26520170648202757,1,
128153.0,57104.0,0.0,532,1,0,0,,2.244164258821469,1,
20564.0,84335.0,0.0,638,1,0,0,,0.24383418706127868,1,
93401.0,114938.0,0.0,284,0,0,0,,0.8126136472389702,0,
192719.0,80730.0,0.0,946,0,0,0,,2.3871746912586245,0,
21737.0,136023.0,0.0,632,0,0,0,,0.15980268187966828,1,
91367.0,28333.0,0.0,635,1,0,0,,3.2246417731347496,1,
161431.0,21673.0,0.0,918,0,0,0,,7.448140629325459,0,
13848.0,114421.0,0.0,544,1,0,0,,0.12102567688032022,1,
114070.0,40870.0,0.0,391,0,0,0,,2.7909764869956692,0,
71731.0,127536.0,0.0,169,0,0,0,,0.5624328626202593,0,
17645.0,71101.0,0.0,76,0,0,0,,0.24816460859047565,1,
52533.0,22821.0,0.0,964,1,0,0,,2.3018578564542986,1,
38418.0,25494.0,0.0,296,0,0,0,,1.5068837026868014,0,
52643.0,99477.0,0.0,329,0,0,0,,0.5291923842457629,0,
183813.0,126083.0,0.0,62,1,0,0,,1.4578614257161893,1,
110138.0,112698.0,0.0,269,0,0,0,,0.9772757522249532,0,
106362.0,111560.0,0.0,215,0,0,0,,0.9533976927420873,0,
199943.0,131907.0,0.0,189,1,0,0,,1.5157761470115536,1,
150164.0,18646.0,0.0,74,0,0,0,,8.052984394272537,0,
172507.0,123777.0,0.0,685,1,0,0,,1.3936806217583093,1,
155581.0,77360.0,0.0,509,0,0,0,,2.011103786145474,0,
138191.0,37335.0,0.0,578,0,0,0,,3.7012802656953077,0,
78864.0,69351.0,0.0,92,0,0,0,,1.1371553812435113,0,
99662.0,114934.0,0.0,52,0,0,0,,0.8671161961108452,0,
142052.0,133501.0,0.0,495,0,0,0,,1.0640439843597849,0,
11028.0,41950.0,0.0,947,0,0,0,,0.2628781197110915,1,
21452.0,60654.0,0.0,93,0,0,0,,0.35367240952930507,0,
125904.0,107422.0,0.0,624,0,0,0,,1.1720395073680683,0,
23964.0,109934.0,0.0,228,1,0,0,,0.21798335379997272,1,
66208.0,119975.0,0.0,249,0,0,0,,0.5518437020737481,0,
119161.0,91186.0,0.0,390,0,0,0,,1.306776185201838,0,
160780.0,104234.0,0.0,720,0,0,0,,1.5424761356550103,0,
9342.0,102326.0,0.0,979,0,0,0,,0.09129555249347679,1,
46432.0,77527.0,0.0,181,0,0,0,,0.5989062016303787,0,
61534.0,86704.0,0.0,266,0,0,0,,0.7096937892855083,0,
102028.0,96952.0,0.0,280,0,0,0,,1.0523449506461895,0,
84670.0,60782.0,0.0,954,0,0,0,,1.3929881710346643,0,
105792.0,71116.0,0.0,983,0,0,0,,1.487576810045418,0,
162998.0,89626.0,0.0,961,0,0,0,,1.8186260836578263,0,
33312.0,146895.0,0.0,666,0,0,0,,0.2267726827143013,1,
158432.0,46015.0,0.0,82,0,0,0,,3.4429763560500697,0,
127021.0,102877.0,0.0,185,1,0,0,,1.2346760240284609,1,
4840.0,15339.0,0.0,860,0,0,0,,0.3155149934810952,1,
20164.0,134563.0,0.0,996,0,0,0,,0.14984691299307393,1,
178682.0,131778.0,0.0,650,0,0,0,,1.3559216567131334,0,
121795.0,97493.0,0.0,566,0,0,0,,1.2492563644942254,0,
105621.0,146800.0,0.0,530,0,0,0,,0.7194841996989121,0,
169165.0,138069.0,0.0,347,0,0,0,,1.22521184906207,0,
78757.0,129526.0,0.0,422,0,0,0,,0.6080353903047241,0,
55289.0,121648.0,0.0,980,1,0,0,,0.4544961323151033,1,
57048.0,25163.0,0.0,857,0,0,0,,2.267048164043872,0,
166624.0,148790.0,0.0,981,0,0,0,,1.1198526792615144,0,
97012.0,87508.0,0.0,453,0,0,0,,1.108594544561131,0,
82849.0,39619.0,0.0,266,0,0,0,,2.091090358404846,0,
27537.0,12126.0,0.0,506,0,0,0,,2.270718232044199,0,
165426.0,64926.0,0.0,141,0,0,0,,2.547876846304311,0,
122407.0,40633.0,0.0,315,0,0,0,,3.0124280159472363,0,
118017.0,3317.0,0.0,675,1,0,0,,35.56871609403255,1,
176522.0,44980.0,0.0,763,0,0,0,,3.924368066516974,0,
136790.0,44115.0,0.0,231,0,0,0,,3.100689092392783,0,
56183.0,43158.0,0.0,296,1,0,0,,1.3017678815542528,1,
49412.0,105364.0,0.0,897,0,0,0,,0.46896028092820197,0,
50995.0,15504.0,0.0,952,0,0,0,,3.288939051918736,0,
129478.0,37196.0,0.0,874,0,0,0,,3.480872113342474,0,
196622.0,65938.0,0.0,571,0,0,0,,2.9818771895236504,0,
58146.0,139677.0,0.0,915,0,0,0,,0.4162860292959521,0,
154870.0,57388.0,0.0,21,0,0,0,,2.698600777152416,0,
56575.0,55501.0,0.0,383,0,0,0,,1.019332636661742,0,
168969.0,27043.0,0.0,125,0,0,0,,6.247929300399349,0,
1020.0,33635.0,0.0,102,0,0,0,,0.030324652158401712,1,
61818.0,80691.0,0.0,899,1,0,0,,0.7660982501363208,1,
27717.0,33132.0,0.0,951,0,0,0,,0.8365375909214379,0,
100502.0,15366.0,0.0,732,0,0,0,,6.540118435608772,0,
139492.0,93944.0,0.0,109,0,0,0,,1.4848262281121933,0,
112821.0,115267.0,0.0,569,0,0,0,,0.9787712114376931,0,
128783.0,39236.0,0.0,471,0,0,0,,3.282182633738563,0,
62297.0,4150.0,0.0,64,0,0,0,,15.007708985786557,0,
23838.0,111369.0,0.0,471,0,0,0,,0.21404327915955823,1,
135235.0,19423.0,0.0,569,1,0,0,,6.962263179571664,1,
193757.0,4137.0,0.0,669,0,0,0,,46.82382793620106,0,
20314.0,29992.0,0.0,75,0,0,0,,0.6772913679858633,0,
6975.0,110540.0,0.0,18,0,0,0,,0.06309875973620648,1,
72479.0,115140.0,0.0,383,0,0,0,,0.6294803762343562,0,
46545.0,121225.0,0.0,996,0,0,0,,0.38395228746308546,0,
151461.0,66917.0,0.0,189,0,0,0,,2.263382049672734,0,
18022.0,73690.0,0.0,761,1,0,0,,0.2445617510957919,1,
75885.0,34235.0,0.0,359,1,0,0,,2.2165264633718893,1,
105575.0,19122.0,0.0,874,0,0,0,,5.520838780526068,0,
8707.0,23956.0,0.0,885,0,0,0,,0.36344283507951747,0,
131461.0,63879.0,0.0,451,0,0,0,,2.057936756418284,0,
409.0,58560.0,0.0,78,0,0,0,,0.006984170352282236,1,
172020.0,110310.0,0.0,595,0,0,0,,1.559409306415498,0,
179003.0,1168.0,0.0,171,0,0,0,,153.12489307100086,0,
160266.0,45124.0,0.0,211,0,0,0,,3.551601108033241,0,
12768.0,146104.0,0.0,885,0,0,0,,0.08738920639266282,1,
149461.0,52797.0,0.0,444,0,0,0,,2.830807985150953,0,
191177.0,35294.0,0.0,148,0,0,0,,5.416546253010341,0,
98147.0,3516.0,0.0,9,0,0,0,,27.906454364515213,1,
140937.0,30373.0,0.0,541,0,0,0,,4.640053993547113,0,
80647.0,122026.0,0.0,791,0,0,0,,0.6608947200209789,0,
50617.0,30270.0,0.0,943,0,0,0,,1.6721284397608271,0,
23579.0,141458.0,0.0,54,0,0,0,,0.16668433963197818,1,
23529.0,65184.0,0.0,871,0,0,0,,0.3609572754468052,0,
10921.0,37879.0,0.0,638,0,0,0,,0.2883051742344245,1,
4814.0,49597.0,0.0,179,0,0,0,,0.097060365337312,1,
163278.0,3626.0,0.0,743,1,0,0,,45.01736972704715,1,
184407.0,85936.0,0.0,380,0,0,0,,2.145839393974656,0,
144533.0,81515.0,0.0,421,0,0,0,,1.7730629569655036,0,
187474.0,55390.0,0.0,450,0,0,0,,3.384557058005813,0,
121293.0,147717.0,0.0,92,0,0,0,,0.8211118482513979,0,
38770.0,54144.0,0.0,519,0,0,0,,0.7160402622587496,0,
165893.0,144454.0,0.0,412,0,0,0,,1.1484060780173757,0,
45111.0,4025.0,0.0,758,0,0,0,,11.204918032786885,0,
53937.0,79380.0,0.0,393,0,0,0,,0.6794698983383933,0,
148177.0,118910.0,0.0,964,0,0,0,,1.2461168436898185,0,
57096.0,96055.0,0.0,330,0,0,0,,0.594403264762222,0,
21954.0,126189.0,0.0,707,0,0,0,,0.17397575085189002,1,
37749.0,134515.0,0.0,432,0,0,0,,0.2806283267418002,1,
176620.0,21395.0,0.0,953,0,0,0,,8.254813983922228,0,
108324.0,10725.0,0.0,162,0,0,0,,10.099198209957114,0,
92198.0,33461.0,0.0,945,0,0,0,,2.7553045245352936,0,
36192.0,41115.0,0.0,39,0,0,0,,0.8802412686058955,0,
138316.0,110084.0,0.0,765,0,0,0,,1.2564472907298905,0,
124459.0,83732.0,0.0,907,0,0,0,,1.4863793247584585,0,
14494.0,79557.0,0.0,84,0,0,0,,0.18218155308077127,1,
189094.0,71260.0,0.0,783,1,0,0,,2.6535412076732015,1,
61882.0,1407.0,0.0,589,0,0,0,,43.95028409090909,0,
174202.0,73568.0,0.0,724,0,0,0,,2.367872337533472,0,
49927.0,58560.0,0.0,815,1,0,0,,0.8525639931012107,1,
94079.0,148866.0,0.0,766,0,0,0,,0.6319667891473597,0,
163126.0,91288.0,0.0,90,0,0,0,,1.786918467723384,0,
37136.0,119020.0,0.0,483,0,0,0,,0.3120121659202998,1,
174021.0,99301.0,0.0,384,0,0,0,,1.7524420454774325,0,
115770.0,14390.0,0.0,192,0,0,0,,8.044611215342922,0,
73968.0,27307.0,0.0,252,0,0,0,,2.7086568038669987,0,
106889.0,24502.0,0.0,789,0,0,0,,4.362282169530261,0,
125922.0,22486.0,0.0,654,0,0,0,,5.599768755280829,0,
24290.0,111813.0,0.0,243,0,0,0,,0.2172357665408625,1,
37631.0,103920.0,0.0,723,0,0,0,,0.36211160400688985,0,
173885.0,82768.0,0.0,706,1,0,0,,2.100846935446846,1,
184948.0,141820.0,0.0,269,0,0,0,,1.3040945981201655,0,
19203.0,62785.0,0.0,840,0,0,0,,0.30584843754977226,1,
150835.0,76050.0,0.0,18,0,0,0,,1.983340127020026,0,
15259.0,22738.0,0.0,39,1,0,0,,0.6710497383350191,1,
44243.0,74231.0,0.0,609,0,0,0,,0.5960098070912814,0,
1257.0,73606.0,0.0,515,0,0,0,,0.0170771801594957,1,
39769.0,41662.0,0.0,32,0,0,0,,0.9545399995199577,0,
77714.0,118313.0,0.0,810,0,0,0,,0.6568453437463022,0,
168518.0,15123.0,0.0,676,0,0,0,,11.142422639513356,0,
53687.0,11182.0,0.0,449,0,0,0,,4.800769024412054,0,
59499.0,90369.0,0.0,538,0,0,0,,0.6583932721035742,0,
81322.0,26128.0,0.0,684,1,0,0,,3.1123272991695052,1,
65220.0,31556.0,0.0,848,0,0,0,,2.066736381785341,0,
78592.0,140021.0,0.0,624,0,0,0,,0.5612832269214838,0,
6954.0,51962.0,0.0,945,0,0,0,,0.13382599157092548,1,
55398.0,90054.0,0.0,884,0,0,0,,0.6151574038087835,0,
138018.0,24099.0,0.0,891,1,0,0,,5.72688796680498,1,
25939.0,143788.0,0.0,606,0,0,0,,0.18039627509753875,1,
154463.0,53144.0,0.0,318,0,0,0,,2.9064446326089,0,
192963.0,7837.0,0.0,744,0,0,0,,24.618907884664456,0,
75750.0,125212.0,0.0,645,0,0,0,,0.604969132598053,0,
94461.0,116680.0,0.0,123,0,0,0,,0.8095662532888817,0,
53418.0,106802.0,0.0,371,0,0,0,,0.5001544900424145,0,
187877.0,102413.0,0.0,350,0,0,0,,1.8344855195578729,0,
97244.0,51012.0,0.0,322,0,0,0,,1.9062591888342186,0,
42323.0,130193.0,0.0,487,0,0,0,,0.3250764244127994,1,
70395.0,148178.0,0.0,450,0,0,0,,0.4750673172311866,0,
183406.0,58123.0,0.0,352,0,0,0,,3.1554263299153535,0,
43093.0,111825.0,0.0,115,0,0,0,,0.3853576091427754,0,
103201.0,8720.0,0.0,954,0,0,0,,11.833619997706686,0,
170888.0,58655.0,0.0,12,0,0,0,,2.913393344244408,1,
55484.0,93448.0,0.0,916,0,0,0,,0.5937356204988817,0,
19968.0,120507.0,0.0,319,0,0,0,,0.16569854283533045,1,
55128.0,34812.0,0.0,164,0,0,0,,1.583546376353661,0,
125916.0,49570.0,0.0,719,0,0,0,,2.5401141796614954,0,
102473.0,50901.0,0.0,84,0,0,0,,2.013142902047071,0,
73482.0,60186.0,0.0,247,1,0,0,,1.2208948776313822,1,
14393.0,122066.0,0.0,431,1,0,0,,0.117910655623551,1,
5574.0,128364.0,0.0,567,0,0,0,,0.04342305145483582,1,
69841.0,36160.0,0.0,683,0,0,0,,1.9313901717319764,0,
104578.0,19156.0,0.0,652,0,0,0,,5.458996711384873,0,
167663.0,76208.0,0.0,643,0,0,0,,2.200041989791232,0,
143092.0,149001.0,0.0,478,0,0,0,,0.9603361028711024,0,
45007.0,95377.0,0.0,712,0,0,0,,0.47188030782780094,0,
137331.0,42863.0,0.0,367,0,0,0,,3.203877379619261,0,
148221.0,65439.0,0.0,800,0,0,0,,2.2649908312958433,0,
155291.0,138266.0,0.0,932,0,0,0,,1.1231241004722747,0,
137167.0,121361.0,0.0,820,1,0,0,,1.1302302203325587,1,
142714.0,96176.0,0.0,356,1,0,0,,1.4838682845170883,1,
153492.0,29777.0,0.0,407,0,0,0,,5.154543622808785,0,
24076.0,87201.0,0.0,344,0,0,0,,0.2760945849865829,1,
58248.0,147270.0,0.0,178,0,0,0,,0.3955157498760788,0,
125832.0,15867.0,0.0,424,1,0,0,,7.929921855306277,1,
108220.0,62501.0,0.0,540,1,0,0,,1.7314645931330197,1,
172317.0,145338.0,0.0,442,0,0,0,,1.1856212028430084,0,
101575.0,39422.0,0.0,935,0,0,0,,2.5765416127641223,0,
164511.0,121544.0,0.0,818,0,0,0,,1.3534987041836357,0,
69729.0,138439.0,0.0,305,0,0,0,,0.5036766830395839,0,
115364.0,35362.0,0.0,366,0,0,0,,3.2622797839549813,0,
75702.0,51588.0,0.0,35,0,0,0,,1.4674058423307295,0,
28737.0,126683.0,0.0,462,0,0,0,,0.22684001136686557,1,
121470.0,36307.0,0.0,620,0,0,0,,3.3455436818332047,0,
142391.0,80280.0,0.0,827,0,0,0,,1.7736575279331348,0,
155031.0,56523.0,0.0,145,0,0,0,,2.7427464439883944,0,
57113.0,137450.0,0.0,787,0,0,0,,0.415515347287397,0,
111200.0,107669.0,0.0,900,0,0,0,,1.0327853626822698,0,
103086.0,103215.0,0.0,145,0,0,0,,0.9987405053480081,0,
36673.0,98707.0,0.0,379,1,0,0,,0.37153016979373504,1,
23066.0,144252.0,0.0,167,1,0,0,,0.15989962080511325,1,
79257.0,92837.0,0.0,768,1,0,0,,0.8537129192787436,1,
39754.0,118070.0,0.0,274,1,0,0,,0.3366957169838487,1,
130565.0,79872.0,0.0,86,0,0,0,,1.6346575188111125,0,
104685.0,87736.0,0.0,153,0,0,0,,1.1931682186534758,0,
147984.0,5470.0,0.0,496,0,0,0,,27.048802778285506,0,
149854.0,146025.0,0.0,796,0,0,0,,1.0262145097448399,0,
51750.0,92969.0,0.0,314,0,0,0,,0.5566311713455954,0,
108469.0,91493.0,0.0,830,0,0,0,,1.1855312916693992,0,
91870.0,6523.0,0.0,609,0,0,0,,14.08185162477008,0,
112433.0,31169.0,0.0,722,0,0,0,,3.607090150786012,0,
23629.0,45641.0,0.0,957,1,0,0,,0.5177029928574558,1,
23326.0,29661.0,0.0,559,0,0,0,,0.786393365248466,0,
141565.0,144491.0,0.0,829,1,0,0,,0.9797428231320765,1,
22579.0,14457.0,0.0,273,0,0,0,,1.5616959468806197,0,
136317.0,67600.0,0.0,705,0,0,0,,2.016493838848538,0,
174298.0,103619.0,0.0,763,0,0,0,,1.682088399922795,0,
141555.0,76102.0,0.0,794,0,0,0,,1.8600449390956992,0,
186722.0,33085.0,0.0,261,0,0,0,,5.643535029922021,0,
150339.0,97064.0,0.0,486,1,0,0,,1.5488487096275692,1,
118836.0,137202.0,0.0,453,0,0,0,,0.8661326647376515,0,
183873.0,105723.0,0.0,442,0,0,0,,1.7391793727062919,0,
135509.0,133114.0,0.0,261,0,0,0,,1.0179844495361154,0,
95262.0,70134.0,0.0,542,0,0,0,,1.3582662008982676,0,
64296.0,42982.0,0.0,104,0,0,0,,1.4958471954028336,0,
190476.0,65185.0,0.0,999,0,0,0,,2.9220384745190686,0,
127605.0,33477.0,0.0,349,0,0,0,,3.8116076229165423,0,
50433.0,114161.0,0.0,823,0,0,0,,0.441766962737163,0,
131379.0,52709.0,0.0,437,0,0,0,,2.4924871940808195,0,
131132.0,78137.0,0.0,980,0,0,0,,1.6782103457984592,0,
111322.0,36018.0,0.0,168,0,0,0,,3.090646603181654,0,
139794.0,139133.0,0.0,747,0,0,0,,1.004743628444521,0,
127454.0,139681.0,0.0,785,0,0,0,,0.9124582981343337,0,
28704.0,35371.0,0.0,342,0,0,0,,0.8114893135813638,0,
73691.0,83021.0,0.0,229,0,0,0,,0.887608103876081,0,
67666.0,7857.0,0.0,22,0,0,0,,8.611096971239501,0,
44252.0,142692.0,0.0,987,0,0,0,,0.3101203282571675,1,
147825.0,8177.0,0.0,675,0,0,0,,18.07593543653705,0,
105118.0,88578.0,0.0,280,1,0,0,,1.1867146840673297,1,
4626.0,89941.0,0.0,518,0,0,0,,0.05143314580507438,1,
146111.0,11826.0,0.0,721,1,0,0,,12.354020461655534,1,
136203.0,144962.0,0.0,252,0,0,0,,0.9395707870284141,0,
136199.0,82428.0,0.0,403,0,0,0,,1.6523189654126582,0,
18035.0,126044.0,0.0,132,0,0,0,,0.1430838192708953,1,
82843.0,75020.0,0.0,273,0,0,0,,1.1042641393743085,0,
84722.0,5495.0,0.0,617,1,0,0,,15.415211062590975,1,
186735.0,28481.0,0.0,231,1,0,0,,6.556246050136928,1,
38643.0,142339.0,0.0,544,0,0,0,,0.271483771251932,1,
67072.0,117897.0,0.0,78,0,0,0,,0.5688985394154269,0,
118038.0,137815.0,0.0,34,0,0,0,,0.856489812503628,0,
105982.0,103475.0,0.0,494,0,0,0,,1.0242181761954463,0,
88874.0,57042.0,0.0,109,0,0,0,,1.558017635818593,0,
105191.0,49476.0,0.0,320,0,0,0,,2.1260585726701295,0,
34679.0,28552.0,0.0,574,0,0,0,,1.2145483837074913,0,
166931.0,69093.0,0.0,980,0,0,0,,2.41599849480418,0,
46276.0,69123.0,0.0,327,0,0,0,,0.6694635727099126,0,
73693.0,16535.0,0.0,966,0,0,0,,4.456519109820997,0,
169595.0,66490.0,0.0,808,0,0,0,,2.5506459520837406,0,
111081.0,46562.0,0.0,689,0,0,0,,2.3856065975130467,0,
141344.0,119042.0,0.0,383,1,0,0,,1.1873356686239427,1,
1067.0,89080.0,0.0,363,0,0,0,,0.01197786284392856,1,
50453.0,41269.0,0.0,231,0,0,0,,1.2225102980373153,0,
95467.0,80674.0,0.0,615,0,0,0,,1.18335295940502,0,
137306.0,42462.0,0.0,413,0,0,0,,3.2335444975625838,0,
187870.0,134199.0,0.0,293,0,0,0,,1.399925484351714,0,
47920.0,23147.0,0.0,546,0,0,0,,2.0701572490063938,0,
4637.0,77095.0,0.0,705,0,0,0,,0.06014579225900176,1,
104597.0,90925.0,0.0,173,0,0,0,,1.1503530343356136,0,
134673.0,66381.0,0.0,391,0,0,0,,2.0287577957880147,0,
109784.0,99468.0,0.0,101,1,0,0,,1.1037006504539102,1,
137245.0,63749.0,0.0,835,1,0,0,,2.152862745098039,1,
108104.0,13731.0,0.0,292,0,0,0,,7.87241479755316,0,
7566.0,124647.0,0.0,84,1,0,0,,0.060698928181759836,1,
82157.0,51024.0,0.0,908,0,0,0,,1.6101322880940716,0,
125041.0,116712.0,0.0,200,0,0,0,,1.0713545192052298,0,
124054.0,101121.0,0.0,684,0,0,0,,1.2267755780146754,0,
26739.0,3832.0,0.0,540,0,0,0,,6.975997912861988,0,
137448.0,32332.0,0.0,296,1,0,0,,4.251012897040176,1,
26074.0,12467.0,0.0,55,0,0,0,,2.091273660571062,0,
12915.0,41025.0,0.0,471,0,0,0,,0.31480037049675813,1,
73484.0,144179.0,0.0,15,0,0,0,,0.5096684699680955,0,
81269.0,77994.0,0.0,651,0,0,0,,1.0419770498108853,0,
23280.0,94202.0,0.0,65,1,0,0,,0.24712588771058247,1,
72279.0,43481.0,0.0,957,0,0,0,,1.6622740444321789,0,
100781.0,133653.0,0.0,658,0,0,0,,0.7540440241219866,0,
191081.0,75118.0,0.0,669,0,0,0,,2.5437106457753695,0,
194058.0,124010.0,0.0,911,0,0,0,,1.5648450540677843,0,
185630.0,123714.0,0.0,471,0,0,0,,1.5004647779169866,0,
48452.0,139490.0,0.0,908,0,0,0,,0.347348574460001,0,
165606.0,84363.0,0.0,580,0,0,0,,1.9629936939926984,0,
126399.0,123607.0,0.0,22,0,0,0,,1.0225794446961363,0,
75708.0,63044.0,0.0,701,0,0,0,,1.2008565310492505,0,
76095.0,11814.0,0.0,759,0,0,0,,6.440541684299619,0,
17265.0,99340.0,0.0,485,1,0,0,,0.17379531110014998,1,
112586.0,10024.0,0.0,414,0,0,0,,11.230523690773067,0,
3817.0,109236.0,0.0,820,0,0,0,,0.03494237300548349,1,
159101.0,57836.0,0.0,887,0,0,0,,2.7508515310268513,0,
189733.0,7435.0,0.0,656,0,0,0,,25.51546530392684,0,
116153.0,70601.0,0.0,895,0,0,0,,1.6451800232288036,0,
158362.0,120871.0,0.0,304,0,0,0,,1.3101628168641206,0,
116426.0,134479.0,0.0,176,0,0,0,,0.8657495538370018,0,
1610.0,98943.0,0.0,194,0,0,0,,0.016271830530401037,1,
72308.0,32940.0,0.0,921,1,0,0,,2.195076045050241,1,
158216.0,5666.0,0.0,12,0,0,0,,27.9188283042174,1,
187215.0,37122.0,0.0,875,0,0,0,,5.043099964981279,0,
76130.0,118647.0,0.0,165,0,0,0,,0.6416458768795091,0,
144995.0,129753.0,0.0,149,1,0,0,,1.1174607333877953,1,
158523.0,123402.0,0.0,340,1,0,0,,1.2845959984765363,1,
124045.0,101190.0,0.0,924,0,0,0,,1.2258501250111176,0,
144123.0,100468.0,0.0,556,0,0,0,,1.434502184753506,0,
155895.0,129207.0,0.0,173,0,0,0,,1.2065429385177389,0,
4329.0,26505.0,0.0,166,0,0,0,,0.16332151211046556,1,
76328.0,36713.0,0.0,708,0,0,0,,2.0789889415481833,0,
9116.0,43169.0,0.0,717,0,0,0,,0.21116516099142923,1,
169187.0,77511.0,0.0,593,1,0,0,,2.1827200949530394,1,
16394.0,40522.0,0.0,579,0,0,0,,0.4045603731214372,0,
122182.0,99397.0,0.0,96,0,0,0,,1.2292199038210023,0,
41432.0,3880.0,0.0,678,1,0,0,,10.675599072404019,1,
159823.0,43539.0,0.0,403,0,0,0,,3.6707165824529167,0,
122888.0,14799.0,0.0,76,0,0,0,,8.303243243243243,0,
131194.0,104843.0,0.0,995,0,0,0,,1.2513257792529855,0,
125813.0,48784.0,0.0,236,0,0,0,,2.578927949164702,0,
112226.0,113034.0,0.0,707,0,0,0,,0.9928429247578183,0,
13239.0,54362.0,0.0,290,1,0,0,,0.24352960653385575,1,
53446.0,53997.0,0.0,135,0,0,0,,0.989777399162932,0,
851.0,102399.0,0.0,819,1,0,0,,0.008310546875,1,
10959.0,14549.0,0.0,807,0,0,0,,0.7531958762886598,0,
79244.0,56920.0,0.0,888,0,0,0,,1.3921751199030235,0,
46519.0,93860.0,0.0,880,0,0,0,,0.49561585749139686,0,
88241.0,24624.0,0.0,366,0,0,0,,3.5833908629441624,0,
97584.0,46705.0,0.0,547,0,0,0,,2.089324712028433,0,
137546.0,89326.0,0.0,901,0,0,0,,1.5398031950026307,0,
161182.0,60390.0,0.0,247,1,0,0,,2.6689738537199252,1,
42106.0,68369.0,0.0,765,0,0,0,,0.6158549071230072,0,
64328.0,9589.0,0.0,213,1,0,0,,6.707820646506778,1,
91927.0,113012.0,0.0,763,0,0,0,,0.8134196950793272,0,
189144.0,145188.0,0.0,69,0,0,0,,1.3027433207749899,0,
180453.0,73181.0,0.0,745,0,0,0,,2.46581126506518,0,
176664.0,123711.0,0.0,995,0,0,0,,1.4280263838592862,0,
168053.0,76425.0,0.0,328,0,0,0,,2.1988982806898174,0,
127539.0,15994.0,0.0,15,0,0,0,,7.9736792747733665,0,
67589.0,111915.0,0.0,486,0,0,0,,0.603926158904893,0,
104542.0,122961.0,0.0,173,0,0,0,,0.8501976220295702,0,
78482.0,104672.0,0.0,698,0,0,0,,0.7497826564634624,0,
42538.0,26639.0,0.0,805,0,0,0,,1.5967717717717718,0,
1833.0,17205.0,0.0,736,1,0,0,,0.1065326049052656,1,
1922.0,56677.0,0.0,273,0,0,0,,0.03391086488584636,1,
20623.0,32930.0,0.0,523,0,0,0,,0.6262488232971972,0,
32259.0,73313.0,0.0,821,1,0,0,,0.4400114575660856,1,
105297.0,113153.0,0.0,218,0,0,0,,0.9305636566095763,0,
47367.0,18316.0,0.0,942,0,0,0,,2.5859583993011954,0,
20133.0,96058.0,0.0,512,0,0,0,,0.20958993951633892,1,
123786.0,87876.0,0.0,398,0,0,0,,1.4086279686379826,0,
190460.0,85366.0,0.0,110,0,0,0,,2.231072897021097,0,
65550.0,13403.0,0.0,986,1,0,0,,4.890331244404655,1,
82185.0,80052.0,0.0,463,0,0,0,,1.0266323560641075,0,
87963.0,73495.0,0.0,788,0,0,0,,1.1968406443888102,0,
